4.383733940366285609e-04,4.821615606519753516e-01,3.198248430423442634e-06
4.823305960399704162e-04,2.121873384447715560e-01,1.272689620997876539e-06
5.362286573595831385e-05,4.911843642586601333e-01,1.888580872624962588e-06
5.846057639772328507e-01,3.673770333862925730e-01,7.371059445908923727e-11
4.544184738034529047e-04,3.327770362644248969e-01,1.535334339855764468e-06
2.741090111589850054e-04,6.399022707703927448e-01,3.212463060160370009e-06
1.888919677131006836e-04,4.393713063700814825e-01,3.400687426284833701e-06
3.804064374304051421e-01,2.009721989482076421e-01,1.003286060663471624e-09
9.552556325276295723e-05,8.768404232200111004e-02,1.167915635727081581e-06
3.107308430988497960e-05,6.551310352851039687e-01,2.959128853490483875e-06
7.775165093597697918e-01,5.387419619006349469e-01,6.180230141152647720e-10
4.207305601851563104e-04,3.138978083822098197e-01,6.219857776254466998e-07
